date_time;resolve;uid;title;url;text;views;answers;author;upvotes;type;tags;;;;;
05/01/2012 10:55;;543.1;Re: Retrieve copy of e-mail links sent to recipients;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Retrieve-copy-of-e-mail-links-sent-to-recipients/td-p/7045;"No, you cannot get that string through the API, instead you should look at Embedded Signing. 
 
With Embedded Signing you can immediately direct them into the Signing process (and skip the email). 
 
https://github.com/docusign/DocuSign-eSignature-SDK/wiki/Code-Walkthrough-_-Embedded-Signing";999;N/A;nicholasareed;0;answer;N/A;;;;;
05/01/2012 12:36;;543.2;Re: Retrieve copy of e-mail links sent to recipients;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Retrieve-copy-of-e-mail-links-sent-to-recipients/td-p/7045;"Here's the thing, I don't want to skip the DocuSign e-mail. Is the inability to get that link for security reasons or simply an oversight in the API? I'm not looking forward to duplicating all the extra stuff I really don't need for the embedded signing process. All I want to do is embed the link that the signer will be getting later in the e-mail on my ""thank you"" page to save them the trip to the e-mail client if they desire. If this is more of an oversight than a security issue, I'd like to register my interest in having that method implemented in the API.";996;N/A;audaciouscode;0;answer;N/A;;;;;
05/01/2012 14:42;;543.3;Re: Retrieve copy of e-mail links sent to recipients;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Retrieve-copy-of-e-mail-links-sent-to-recipients/td-p/7045;"[Incorrect answer, see later posts, please]
 
In order to get your scenario working you will need to follow this process:
 
Send your Envelope as normal, on the landing page after sending, place a link to ""correct.php"" (your language of choice). 
Correct.php will use the API method CorrectAndResendEnvelope to change the Recipient into a Captive Recipient. 
After changing the Recipient, you'll use RequestRecipientToken to get the URL for the signing  process. 
 
Long story short, you will not be able to get the actual URL that is sent to the Recipient through email, but you can use this workaround to mimic that functionality.";991;N/A;nicholasareed;0;answer;N/A;;;;;
05/01/2012 14:46;;543.4;Re: Retrieve copy of e-mail links sent to recipients;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Retrieve-copy-of-e-mail-links-sent-to-recipients/td-p/7045;Thanks! Looking forward to giving it a spin!;990;N/A;audaciouscode;0;answer;N/A;;;;;
05/01/2012 15:40;;543.5;Re: Retrieve copy of e-mail links sent to recipients;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Retrieve-copy-of-e-mail-links-sent-to-recipients/td-p/7045;"Hold off on trying that for a moment; I wrote a sample and it does not work as expected (cannot change somebody from non-Captive to Captive). 
 
I'm working with engineering to figure out the best approach to this scenario.";988;N/A;nicholasareed;0;answer;N/A;;;;;
05/01/2012 15:42;;543.6;Re: Retrieve copy of e-mail links sent to recipients;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Retrieve-copy-of-e-mail-links-sent-to-recipients/td-p/7045;Thanks for the heads-up. Will wait to hear from you first.;986;N/A;audaciouscode;0;answer;N/A;;;;;
06/01/2012 13:40;solution;543.7;Re: Retrieve copy of e-mail links sent to recipients;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Retrieve-copy-of-e-mail-links-sent-to-recipients/td-p/7045;"The way this is typically handled (i.e., giving the signer the option to sign now or later), is to ask them to choose before you create the envelope. If they choose to ""sign now"", then use their information to create the envelope w/ them as a Captive recipient.  Use RequestRecipientToken to pop an embedded signing ceremony for them so they can sign immediately.  If they chose to ""sign later"", create the envelope with the signer as a Remote recipient.";978;N/A;WTP;0;answer;N/A;;;;;
06/01/2012 15:40;;543.8;Re: Retrieve copy of e-mail links sent to recipients;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Retrieve-copy-of-e-mail-links-sent-to-recipients/td-p/7045;"via Engineering:
 
If we allowed the sender to get a token for a non-captive recipient they could potentially sign for the recipient without the recipients knowledge.  We take responsibility for the security of the envelopes that are non-captive and the email is our 1st factor defense that the signer is the one that has access to the email sent to.  Captive recipients we place the recipient security burden on the senders.";971;N/A;nicholasareed;0;answer;N/A;;;;;
13/01/2012 13:45;false;544;Allow Salesforce.com Users to Resend an Envelope within Salesforce.com;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Allow-Salesforce-com-Users-to-Resend-an-Envelope-within/td-p/7159;"Is it possible to resend an agreement within SFDC?  I find I have to go to the DocuSign application and ""Correct"" the envelope in order to resend it. If this is possible, can anyone then resend the agreement in SFDC? Currently I am the only one can resend an agreement and my sales reps complain that they have to go through me for it to be sent. Thank you";666;3;pdierks;1;question;;;;;;
18/01/2012 14:58;;544.1;Re: Allow Salesforce.com Users to Resend an Envelope within Salesforce.com;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Allow-Salesforce-com-Users-to-Resend-an-Envelope-within/td-p/7159;"Hello,
 
You are resending correctly through the DocuSign Console.  If the other sales reps are also DocuSign for Salesforce Users you can set up Sharing and they would then have access to act on envelopes that they were not the original Sender.  To enable Sharing for Users from the DocuSign Console > Preferences > Users > Select a User that someone would need access to > Open > Sharing Tab > Check the users who will be able to see and act on this user's folders.
 
We hope this has been helpful.
 
Best Regards,";640;N/A;krisatdocusign;0;answer;N/A;;;;;
18/01/2012 15:01;;544.2;Re: Allow Salesforce.com Users to Resend an Envelope within Salesforce.com;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Allow-Salesforce-com-Users-to-Resend-an-Envelope-within/td-p/7159;"So is the answer to the question ""Can I resend an envelope through SFDC?"" 'NO'? Thank youPatti";639;N/A;pdierks;0;answer;N/A;;;;;
18/01/2012 15:05;;544.3;Re: Allow Salesforce.com Users to Resend an Envelope within Salesforce.com;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Allow-Salesforce-com-Users-to-Resend-an-Envelope-within/td-p/7159;"Hello,
 
I apologize for not being clear, to Resend you will need to go through the DocuSign Console.  Resend is not an option available in Salesforce.
 
Best Regards";638;N/A;krisatdocusign;0;answer;N/A;;;;;
11/01/2012 14:03;false;545;"Getting two ""Review and Sign your document"" emails";http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Getting-two-quot-Review-and-Sign-your-document-quot-emails/td-p/7121;Not sure what I changed exactly, but using CreateEnvelopeFromTemplates - always with one template and one recipient - the recipient gets two emails with different links to signs. One email is essentially read only - no access code is prompted for and no tabs show up. The other email works exactly as we want it to. A link to review and sign - prompts for access code, editable tabs (data and signature). As far as I can tell, my code hasn't changed whatsoever (famous last words). What would cause one recipient to get two emails? This is all in our demo account. Could it be something in our server side template? This has been working flawlessly until this morning at 11:35 east coast time.;306;2;Allan;0;question;;;;;;
17/01/2012 20:56;;545.1;"Re: Getting two ""Review and Sign your document"" emails";http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Getting-two-quot-Review-and-Sign-your-document-quot-emails/td-p/7121;"Hi Allen -
 
Let me look into this and I'll get back to you tomorrow. 
 
 
Thanks!";282;N/A;vladcretu;0;answer;N/A;;;;;
18/01/2012 16:35;;545.2;"Re: Getting two ""Review and Sign your document"" emails";http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Getting-two-quot-Review-and-Sign-your-document-quot-emails/td-p/7121;"Hi -
 
I have not heard of any production issues, and folks have not been reporting this behavior...so let's look and see what is happening.
 
Can you send us a copy of the SOAP trace and the template you are using?
 
 
Thanks!";279;N/A;vladcretu;0;answer;N/A;;;;;
25/01/2012 09:03;false;546;Docusign Admin tab;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Docusign-Admin-tab/td-p/7255;This morning, I'm getting the following error on the Docusign Admin tab in salesforce: DocuSignAdminController.InitConfiguration: System.QueryException: List has more than 1 row for assignment to SObject This worked fine yesterday.  Since it's a managed package, I'm unable to debug further or change any settings in docusign, since all the administration is done on that tab.  Any ideas?;766;0;scottjohnston;1;question;;;;;;
27/01/2012 06:56;false;547;Envelope Page Limit;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Envelope-Page-Limit/td-p/7269;I have read in many places that DocuSign has a 50MB limit for an envelope... however I haven't found an answer to whether or not there is a page count limit to an envelope... anyone know the answer?;3531;1;sjw239;0;question;;;;;;
27/01/2012 09:21;;547.1;Re: Envelope Page Limit;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Envelope-Page-Limit/td-p/7269;"Hi -
 
There is no page count limit per envelope.
 
 
Thanks!";2976;N/A;vladcretu;1;answer;N/A;;;;;
23/01/2012 14:37;false;548;List of Error Codes;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/List-of-Error-Codes/td-p/7239;"Is there a consolidated list of error codes and messages somewhere we can use as a reference? Certification requires being able to give users ""friendly"" error messages, so being able to create a few based on error code would be very useful. I haven't been able to find them anywhere in the documentation.";409;2;bkirby;0;question;;;;;;
06/02/2012 14:16;;548.1;Re: List of Error Codes;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/List-of-Error-Codes/td-p/7239;I am not aware of a consolidated list of error codes, but let me look into it. I'll reply to this thread if I find it.;370;N/A;vladcretu;0;answer;N/A;;;;;
07/02/2012 10:40;;548.2;Re: List of Error Codes;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/List-of-Error-Codes/td-p/7239;"Hi -
 
I have not been able to find a consolidated list of error codes.
 
""Friendly"" error messages happen within context, so you should be able to communicate to the user error states in a descriptive way.
 
Let me know if not having a list of error codes is a big problem. You can provide friendly error messages without it.  I'd like to help if there's an issue.
 
 
Thanks!";368;N/A;vladcretu;0;answer;N/A;;;;;
07/02/2012 14:05;false;549;Incorrect EnvelopeId type.;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Incorrect-EnvelopeId-type/td-p/7519;"I see one example in https://demo.docusign.net/api/3.0/schema/dsapi.wsdl for the FolderItem definition: <s:element minOccurs=""0"" maxOccurs=""1"" name=""EnvelopeId"" type=""s:positiveInteger""/> My library expects the type to be s:string, just like the rest of EnvelopeId's. Is this a bug or am I crazy?";453;5;bryanhelmig;0;question;;;;;;
