date_time;resolve;uid;type;views;answers;upvotes;author;title;text;url
01/04/14 04:37;false;161;question;423;1;0;Brett Neese (brettneese);Using the off-site payment gateway directly;"Continuing the discussion from What information can Dwolla report back re: transactions?:
CarSocial said:
Hi Ben, is there a ""very"" simple PHP example for dwolla off-site gateway? Just 2 pages as follows: Html form posting to offsite gatway (we know how to create this already) a standard php page that handles at least 1 URL paramater for successful checkout (we can get the parameter list from the API)
I am a php developer confused along with other php developers who simply need a very simply php approach to simply recieve URL parameters after we pass users to the gateway.
Please no curl, or json, or libraries, wrappers, just URL parameters is all that is needed to talk to the gateway.
CarSocial:  https://developers.dwolla.com/dev/pages/gateway#submit-directly
Is the good stuff. But, you're probably going to want to use the PHP library to check the signature. You don't have to, though.";https://discuss.dwolla.com/t/using-the-off-site-payment-gateway-directly/161
01/04/14 22:23;;161.1;answer;;;0;Gordon Zheng (gordon);;Thanks, Brett!  I also wrote up a quick example here.;https://discuss.dwolla.com/t/using-the-off-site-payment-gateway-directly/161/1
04/04/14 04:58;true;173;question;307;2;0;Gro Savant (grosavant);Unclear about XML responses for Dwolla APIs;I've seen references to XML APIs for all the common Dwolla APIs but could not find any examples or an authoritative answer to whether Dwolla supports XML. Are there any examples anyone can share? Thanks much!;https://discuss.dwolla.com/t/unclear-about-xml-responses-for-dwolla-apis/173
04/04/14 15:09;solution;173.1;answer;;;1;Gro Savant (grosavant);;Convinced myself by enough digging around that only JSON is available (which is OK).;https://discuss.dwolla.com/t/unclear-about-xml-responses-for-dwolla-apis/173/1
04/04/14 15:26;;173.2;answer;;;0;Gordon Zheng (gordon);;"That's correct!  Our API only returns JSON.
(Which is awesome.  JSON > XML.)";https://discuss.dwolla.com/t/unclear-about-xml-responses-for-dwolla-apis/173/2
03/04/14 14:55;true;170;question;631;5;0;CMH (CMH_Electronics);Lack of detail & wrong transaction detail from Dwolla's accounting records;"We have our own eCommerce site & are using Dwolla's off site gateway to process the transactions but have found the transaction ID does NOT match the transaction ID listed in our Dwolla merchant account summary under the Money in. The transaction ID that is returned back to us is the transaction ID that the customer will see in their Dwolla account. It would appear that there are two transaction IDs generated, one that the customer paying for something at our store & one that the merchant sees when some purchases something from our store.
Customer sees transaction ID of xxxxx94, we receive back transaction ID xxxxx94 from the URL call back which we import and include on our invoice.
But when I look at our Dwolla account the transaction ID number is xxxxx93 & there is NO information in the detail section about the transaction orderId or purchaseOrder. The only other place the transaction ID xxxxx93 is transmitted to us is via the email notice that ""Money received"" again there is no detail provided with this email other than amount, name.
Seems like if there are TWO transaction IDs, then we should receive both transaction IDs in the form of say:Customer transaction ID: xxxxx94and Merchant transaction ID: xxxxx93
The lack of details & not having the correct info available from the Dwolla account seems like a problem when it comes to reconciling our accounting records with Dwolla's accounting records";https://discuss.dwolla.com/t/lack-of-detail-wrong-transaction-detail-from-dwollas-accounting-records/170
03/04/14 22:46;;170.1;answer;;;0;Gordon Zheng (gordon);;"You're absolutely correct.  Behind the scenes, each payment is actually represented as at least two transactions: a debit from the sender's account, and a credit to the recipient's account.  Each of these transactions has a unique Transaction ID, and this is why the merchant sees a different ID than the customer sees when looking at the same payment.
Admittedly, this is confusing.  We're aware of the issue and are brainstorming ways to improve this.  One idea I'm a fan of is abstracting away the idea of a transaction, and instead assigning a single Payment ID which both parties would see (which is what you'd intuitively expect).  
In the mean time, however, there's a way for you to map each Sender's transaction ID to the Recipient's transaction ID.  To elaborate, you can call the Transactions / ByIdendpoint to lookup the transaction ID seen by the sender (which is the same transaction ID returned by the Gateway) in order to get the transaction ID which you, the merchant, would see on your statement and in your dashboard.
For example, I, Gordon, will send money to Brian and get back the following response, which contains my, the sender's, transaction ID.
{
  ""Success"": true,
  ""Message"": ""Success"",
  ""Response"": 4239855
}
Then, using Brian's OAuth token, I can lookup the sender's transaction ID, 4239855, and get Brian's corresponding transaction ID, which we discover to be 4239854:
GET https://www.dwolla.com/oauth/rest/transactions/4239855?oauth_token={oauth_token}
{
  ""Success"": true,
  ""Message"": ""Success"",
  ""Response"": {
    ""Id"": 4239854, // <- recipient's transaction ID!
    ""Amount"": 0.01,
    ""Date"": ""12/13/2013 16:00:57"",
    ""Type"": ""money_received"",
    ""UserType"": ""Dwolla"",
    ""DestinationId"": ""812-552-5953"",
    ""DestinationName"": ""Brian"",
    ""SourceId"": ""812-687-7049"",
    ""SourceName"": ""Gordon Zheng"",
    ""ClearingDate"": """",
    ""Status"": ""processed"",
    ""Notes"": """",
    ""Fees"": null
  }
}
Now, back to your situation, you can fetch your transaction ID after each successful Gateway payment and store it, so that later you'll be able to reconcile your accounting records.
To generate an OAuth token for your merchant account, use our Token Generator.
Let me know if I can better clarify any of this!";https://discuss.dwolla.com/t/lack-of-detail-wrong-transaction-detail-from-dwollas-accounting-records/170/1
04/04/14 16:16;;170.2;answer;;;0;CMH (CMH_Electronics);;"I created a Token within my merchant account but when I do a query I get back ""{""Success"":false,""Message"":""Invalid access token."",""Response"":null}"". It does not matter which transaction ID I use.
But in your example above you mention ""Then, using Brian's OAuth token"" how do I get the other parties OAuth token? Or was that not what you meant?
I am confused.";https://discuss.dwolla.com/t/lack-of-detail-wrong-transaction-detail-from-dwollas-accounting-records/170/2
04/04/14 20:43;solution;170.3;answer;;;0;Gordon Zheng (gordon);;"Hm.  Are you url-encoding the token in your request?
If you append the token directly at the end of the URL you'll get that error since the token most likely has special characters which need to be escaped (like ""/"" or ""+"").  
You can encode your token using Javascript (right from your browser's developer console!) like so:
encodeURIComponent(""your token here"")
Which would give you something like
your%20token%20here
Then make the request as usual:
https://www.dwolla.com/oauth/rest/transactions/{transactionID}?oauth_token={encoded_oauth_token}";https://discuss.dwolla.com/t/lack-of-detail-wrong-transaction-detail-from-dwollas-accounting-records/170/3
05/04/14 02:59;;170.4;answer;;;1;CMH (CMH_Electronics);;"That was the problem, thank you for your help.
I agree a single unique Payment ID would be less confusing for all parties.";https://discuss.dwolla.com/t/lack-of-detail-wrong-transaction-detail-from-dwollas-accounting-records/170/4
07/04/14 19:57;;170.5;answer;;;0;Go Daddy Inc (GoDaddy_Inc);;Is it possible for you to put in a quick fix, where you send the merchant transaction ID in customer's transaction and vice versa? Mapping the IDs by retrieving each transaction's details seems a little inefficient.;https://discuss.dwolla.com/t/lack-of-detail-wrong-transaction-detail-from-dwollas-accounting-records/170/5
10/04/14 22:32;true;207;question;929;9;0;Michael Iglesias (iglesias);"Node.js dwolla ""failed to fetch user profile"" error";"Node.js Dwolla-passport 
""failed to fetch user profile"" error.
I am following the exact guide posted below.
      github.com
    
https://github.com/jaredhanson/passport-dwolla/blob/master/examples/login/app.js
var express = require('express')
  , passport = require('passport')
  , util = require('util')
  , DwollaStrategy = require('passport-dwolla').Strategy;
var DWOLLA_KEY = ""--insert-dwolla-key-here--""
var DWOLLA_SECRET = ""--insert-dwolla-secret-here--"";
// Passport session setup.
//   To support persistent login sessions, Passport needs to be able to
//   serialize users into and deserialize users out of the session.  Typically,
//   this will be as simple as storing the user ID when serializing, and finding
//   the user by ID when deserializing.  However, since this example does not
//   have a database of user records, the complete Dwolla profile is
//   serialized and deserialized.
passport.serializeUser(function(user, done) {
  done(null, user);
});
passport.deserializeUser(function(obj, done) {
  done(null, obj);
});
// Use the DwollaStrategy within Passport.
//   Strategies in Passport require a `verify` function, which accept
//   credentials (in this case, an accessToken, refreshToken, and Dwolla
//   profile), and invoke a callback with a user object.
passport.use(new DwollaStrategy({
    clientID: DWOLLA_KEY,
    clientSecret: DWOLLA_SECRET,
    callbackURL: ""http://127.0.0.1:3000/auth/dwolla/callback""
  },
  function(accessToken, refreshToken, profile, done) {
    // asynchronous verification, for effect...
    process.nextTick(function () {
      
      // To keep the example simple, the user's Dwolla profile is returned to
      // represent the logged-in user.  In a typical application, you would want
      // to associate the Dwolla account with a user record in your database,
      // and return that user instead.
      return done(null, profile);
    });
  }
));
var app = express.createServer();
// configure Express
app.configure(function() {
  app.set('views', __dirname + '/views');
  app.set('view engine', 'ejs');
  app.use(express.logger());
  app.use(express.cookieParser());
  app.use(express.bodyParser());
  app.use(express.methodOverride());
  app.use(express.session({ secret: 'keyboard cat' }));
  // Initialize Passport!  Also use passport.session() middleware, to support
  // persistent login sessions (recommended).
  app.use(passport.initialize());
  app.use(passport.session());
  app.use(app.router);
  app.use(express.static(__dirname + '/public'));
});
app.get('/', function(req, res){
  res.render('index', { user: req.user });
});
app.get('/account', ensureAuthenticated, function(req, res){
  res.render('account', { user: req.user });
});
app.get('/login', function(req, res){
  res.render('login', { user: req.user });
});
// GET /auth/dwolla
//   Use passport.authenticate() as route middleware to authenticate the
//   request.  The first step in Dwolla authentication will involve
//   redirecting the user to dwolla.com.  After authorization, Dwolla
//   will redirect the user back to this application at /auth/dwolla/callback
app.get('/auth/dwolla',
  passport.authenticate('dwolla', { scope: 'AccountInfoFull' }),
  function(req, res){
    // The request will be redirected to Dwolla for authentication, so this
    // function will not be called.
  });
// GET /auth/dwolla/callback
//   Use passport.authenticate() as route middleware to authenticate the
//   request.  If authentication fails, the user will be redirected back to the
//   login page.  Otherwise, the primary route function function will be called,
//   which, in this example, will redirect the user to the home page.
app.get('/auth/dwolla/callback', 
  passport.authenticate('dwolla', { failureRedirect: '/login' }),
  function(req, res) {
    res.redirect('/');
  });
app.get('/logout', function(req, res){
  req.logout();
  res.redirect('/');
});
app.listen(3000);
// Simple route middleware to ensure user is authenticated.
//   Use this route middleware on any resource that needs to be protected.  If
//   the request is authenticated (typically via a persistent login session),
//   the request will proceed.  Otherwise, the user will be redirected to the
//   login page.
function ensureAuthenticated(req, res, next) {
  if (req.isAuthenticated()) { return next(); }
  res.redirect('/login')
}";https://discuss.dwolla.com/t/node-js-dwolla-failed-to-fetch-user-profile-error/207
